Time Steps,h
0,-1.6019621141006857
1,-1.1014121347894372
2,-0.7407112712699311
3,-0.48836185082843286
4,-0.30888923056756834
5,-0.18297356027371683
6,-0.09666689636757594
7,-0.038865671691592746
8,-0.0018924397442088708
9,0.020484758038777834
10,0.032614368276242936
11,0.03769217199726989
12,0.03807085254360544
13,0.03546790984250828
14,0.03112302372104793
15,0.02591817734717196
16,0.020467961236073945
17,0.01518782122954368
18,0.010376284913130165
19,0.006188738125275484
20,0.0027723349506733747
21,6.28963197944199e-05
22,-0.001925911667506247
23,-0.0031770918596076003
24,-0.003852108749628852
25,-0.00400866830927446
26,-0.0037081252655463692
27,-0.003012352838762139
28,-0.001981586437466834
29,-0.0006726297770332235
30,0.0008610811166964855
31,0.0025709677350943816
32,0.004412502166612514
33,0.006346394924862386
34,0.008337772205815636
35,0.010355960356043872
36,0.01237477170730901
37,0.01437173308712654
38,0.01632786142300588
39,0.01822779652112924
40,-1.1751667271294874
41,-0.7718786194898357
42,-0.48881664549023096
43,-0.29451527137283195
44,-0.16453629535191475
45,-0.07887283437224077
46,-0.023652667856736004
47,0.009963067702370293
48,0.028504483833353828
49,0.036767617474877
50,0.038249481192764126
51,0.03547511995462824
52,0.030235401851254465
53,0.02391234072200829
54,0.017243966924423232
55,0.010804921695914155
56,0.004958234389059651
57,-8.701165025878921e-05
58,-0.004201575700521237
59,-0.007344461392317786
60,-0.009644887528890006
61,-0.011101198568132103
62,-0.01183902871344164
63,-0.011920742473680995
64,-0.011415952836353133
65,-0.010412395705500052
66,-0.008995471015318543
67,-0.00724608510977362
68,-0.005238989784873291
69,-0.0030415608005870814
70,-0.0005679020794152473
71,0.0020100942770318736
72,0.004858075656780703
73,0.007747099353832068
74,0.010497313178937054
75,0.013102390326707139
76,0.01563652744030182
77,0.01796518511879591
78,0.020111189118056497
79,0.022091243465089033
80,-1.2342033740427258
81,-0.8164303737325538
82,-0.521539929795763
83,-0.31685894832768047
84,-0.17760377888194004
85,-0.0850128666835526
86,-0.025780698280404607
87,-0.007419677752635884
88,0.010856744157915404
89,-0.005594764387634982
90,-0.030882863688784595
91,-0.010355626148221858
92,0.02398659354972707
93,-0.04359313936750578
94,-0.020183587064077274
95,-178.0167476389881
96,-443.2746817732022
97,-1004.5574562890188
98,-2444.1257365339816
99,-6106.283295313837
100,-858.972863888869
101,-736.9459846790687
102,-578.948243359393
103,-450.7227783808366
104,-343.5019422400355
105,-255.62974147418842
106,-183.9526436594726
107,-137.25406599357413
108,-104.06130365877239
109,-78.49653074658404
110,-59.25211923495086
111,-44.84036088665149
112,-34.170735455128316
113,-25.735072207328322
114,-19.487553020874905
115,-14.522962682803133
116,-10.659465382638338
117,-7.661241946356447
118,-5.400089358937385
119,-3.6817718424706625
120,-4.327407516086022
121,-3.0466296663072496
122,-2.1669011757172383
123,-1.5652880015907016
124,-1.1569521725849046
125,-0.9044323677116961
126,-0.7649346506156682
127,-0.7045086879303168
128,-0.6975108833833152
129,-0.7276948072057259
130,-0.7883325115095297
131,-0.8569642711957972
132,-0.9258620781726563
133,-0.9919269336506558
134,-1.048028598152839
135,-1.0978046012408058
136,-1.1596093810539365
137,-1.2027775717204137
138,-1.2306694176572632
139,-1.2439210587220686
140,-1.2436273892001601
141,-1.2311572256013188
142,-1.2044627150201406
143,-1.1687902418324223
144,-1.1262821399356389
145,-1.0784563845471844
146,-1.0247392587597295
147,-0.9785847322411776
148,-0.9294462657444233
149,-0.8794120999482393
150,-0.8413825487986664
151,-0.803123590658295
152,-0.7632596242086365
153,-0.7214554871699752
154,-0.6774373101698492
155,-0.6328156967366221
156,-0.5881830228174607
157,-0.5440512112825502
158,-0.5008530112791929
159,-0.4589401011140062
160,-2.1112589366420664
161,-1.58514309135737
162,-1.1914446335582056
163,-0.8971861908565251
164,-0.6777481946869088
165,-0.5145136572759847
166,-0.39331669219418974
167,-0.30345254538460864
168,-0.23731071809464502
169,-0.18880247215422144
170,-0.1533530195623636
171,-0.12753750231142028
172,-0.10879147939957282
173,-0.09520170332870057
174,-0.061450173030525176
175,-0.07535540783099123
176,-0.07803443766876814
